,player_record_idx,gmKey,pcode,ast,bs,defr,dk,dkA,ef,fb,fg,fgA,fgt,fgtA,fo,foul,ft,ftA,gd,idf,inout,inout1,offr,playMin,playSec,pp,ppA,pscore,stl,tf,threep,threepA,to,wft,woft,startFlag,tcode,rb,score,trueShooting,astRatio,rebRatio,gmRb,gameDate
13840,59970,S33G01N101,291144,8,0,7,0,0,0,0,6,8,6,8,2,5,1,2,0,0,1,2,2,35,37,3,3,6,2,0,0,0,4,5,0,1,30,9,13,0.731982,38.3142,717.642,71.0,20181211
13841,59991,S33G01N102,290979,2,0,8,0,0,0,0,2,3,3,8,1,0,0,0,1,0,2,1,0,24,7,2,3,4,0,0,1,5,1,0,0,0,35,8,7,0.4375,18.1818,1088.04,82.0,20181211
13842,59992,S33G01N102,290991,0,0,0,0,0,0,0,1,3,1,5,2,2,0,1,0,0,3,3,1,18,31,1,2,2,0,0,0,2,1,0,2,0,35,1,2,0.183824,0.0,177.138,82.0,20181211
13843,60005,S33G01N102,291068,4,0,1,0,0,0,0,3,3,4,11,4,2,0,0,0,0,3,4,0,23,40,3,3,6,2,0,1,8,0,1,1,1,65,1,9,0.409091,26.6667,138.592,82.0,20181211
13844,60006,S33G01N102,291137,1,0,2,0,0,0,0,8,12,9,19,2,3,3,3,0,0,1,1,0,24,36,8,11,16,4,0,1,7,0,2,1,0,65,2,22,0.541339,4.69043,266.667,82.0,20181211
13845,60007,S33G01N102,291138,3,1,12,1,1,1,0,5,7,5,8,4,4,1,5,0,0,2,2,0,27,35,5,7,10,0,1,0,1,5,3,1,1,65,12,11,0.539216,16.4835,1426.95,82.0,20181211
13846,59995,S33G01N102,291180,5,0,9,0,0,0,0,9,19,9,19,11,5,12,14,0,0,2,3,4,39,30,8,17,16,2,0,0,0,3,3,2,1,35,13,30,0.596184,15.0784,1079.49,82.0,20181211
13847,60022,S33G01N103,290261,7,2,9,0,0,0,0,4,10,4,13,6,2,2,2,0,0,1,2,3,33,28,3,6,6,1,0,0,3,4,1,1,1,55,12,10,0.360231,28.135,1032.67,72.0,20181212
13848,60024,S33G01N103,290407,0,0,2,0,0,0,0,9,12,9,15,4,0,3,5,0,0,3,3,1,27,34,7,10,14,1,0,0,3,1,0,0,1,55,3,21,0.610465,0.0,313.422,72.0,20181212
13849,60016,S33G01N103,290518,1,1,11,0,0,0,0,3,6,3,7,3,4,5,6,0,0,2,3,3,33,20,3,5,6,1,0,0,1,1,2,2,1,16,14,11,0.570539,8.59107,1209.6,72.0,20181212
13850,60029,S33G01N103,290784,2,1,1,0,0,0,0,1,2,1,2,1,2,0,0,0,0,4,4,0,13,14,1,1,2,2,0,0,0,0,0,2,0,55,1,2,0.5,50.0,217.632,72.0,20181212
13851,60018,S33G01N103,291089,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,6,34,0,0,0,0,0,1,3,0,0,1,1,16,0,3,0.5,0.0,0.0,72.0,20181212
13852,60032,S33G01N104,250067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.0,0.0,0.0,97.0,20181212
13853,60035,S33G01N104,290381,9,0,5,0,0,0,0,5,13,9,22,10,4,11,14,0,0,2,2,2,46,23,3,9,6,0,0,4,9,4,3,1,1,60,7,33,0.585938,21.8659,585.555,97.0,20181212
13854,60048,S33G01N104,290491,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,24,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0.0,0.0,3233.33,97.0,20181212
13855,60053,S33G01N104,291008,8,1,0,0,0,0,0,3,8,6,17,7,2,8,10,1,0,3,3,4,45,38,2,5,4,3,0,3,9,3,0,2,1,70,4,23,0.537383,24.6914,340.102,97.0,20181212
13856,60042,S33G01N104,291107,0,3,8,2,2,0,0,15,21,15,21,6,5,0,1,0,0,2,3,3,45,16,15,19,30,1,0,0,0,2,4,1,1,60,11,30,0.699627,0.0,942.857,97.0,20181212
13857,60058,S33G01N105,290100,3,1,1,0,0,0,0,2,5,2,5,5,0,3,4,0,0,1,2,1,25,32,2,4,4,0,0,0,0,1,0,0,1,10,2,7,0.517751,27.881,219.321,70.0,20181213
13858,60070,S33G01N105,290284,1,0,2,0,0,0,0,4,10,5,14,2,4,0,0,0,0,4,4,3,30,20,3,6,6,1,0,1,4,0,0,4,1,30,5,11,0.392857,6.66667,461.538,70.0,20181213
13859,60061,S33G01N105,290524,1,3,11,1,1,0,0,9,12,9,12,1,3,0,0,0,0,1,1,4,29,54,7,8,14,1,0,0,0,5,2,1,0,10,15,18,0.75,5.55556,1404.68,70.0,20181213
13860,60075,S33G01N105,290754,2,0,0,0,0,0,0,2,3,3,7,3,1,2,2,0,0,3,3,0,29,4,2,3,4,0,0,1,4,1,1,0,1,30,0,9,0.571066,18.3824,0.0,70.0,20181213
13861,60078,S33G01N105,291144,3,0,10,1,1,0,0,10,15,10,17,2,0,3,4,0,0,2,2,4,35,56,8,10,16,4,0,0,2,1,0,0,1,30,14,23,0.613006,13.181,1090.91,70.0,20181213
13862,60092,S33G01N106,290108,1,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,1,0,4,25,0,0,0,0,0,0,0,1,0,1,1,35,0,2,1.0,33.3333,0.0,79.0,20181213
13863,60084,S33G01N106,290548,8,0,3,0,0,0,0,5,8,7,14,2,4,0,0,0,0,2,2,1,38,31,5,7,10,1,0,2,6,3,0,4,1,06,4,16,0.571429,32.0,328.17,79.0,20181213
13864,60099,S33G01N106,290979,2,0,4,0,0,0,0,3,7,7,14,2,3,3,3,0,0,2,3,0,27,53,3,6,6,3,0,4,7,1,2,1,1,35,4,21,0.685379,10.917,453.317,79.0,20181213
13865,60088,S33G01N106,291091,1,0,7,0,0,0,0,7,12,7,16,1,3,0,0,0,0,3,3,3,39,48,6,11,12,1,0,0,4,1,3,0,1,06,10,14,0.4375,5.55556,793.97,79.0,20181213
13866,60089,S33G01N106,291140,3,0,8,0,0,0,0,3,13,10,25,6,4,4,5,0,0,1,1,2,43,17,2,9,4,1,0,7,12,1,3,1,1,06,10,31,0.569853,9.61539,730.073,79.0,20181213
13867,60102,S33G01N106,291180,1,5,9,1,1,0,0,7,15,7,15,9,0,10,16,0,0,2,1,5,37,7,7,13,14,0,0,0,0,1,0,0,0,35,14,24,0.544465,4.15973,1191.92,79.0,20181213
13868,60119,S33G01N107,290491,3,0,2,0,0,0,0,1,4,1,4,0,3,0,0,0,0,4,5,3,18,11,1,2,2,1,0,0,0,0,2,1,1,70,5,2,0.25,42.8571,835.93,76.0,20181214
13869,60112,S33G01N107,290518,0,1,9,0,0,0,0,3,6,3,6,4,4,3,6,0,0,2,3,5,21,16,3,6,6,0,0,0,0,1,1,3,1,16,14,9,0.520833,0.0,2001.25,76.0,20181214
13870,60124,S33G01N107,291008,4,0,0,0,0,0,0,3,8,4,11,1,2,2,2,0,0,3,4,2,28,10,3,7,6,4,0,1,3,1,2,0,1,70,2,11,0.462963,23.6967,215.858,76.0,20181214
13871,60114,S33G01N107,291089,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,2,1,0,0,1,16,1,0,0.0,0.0,304.0,76.0,20181214
13872,60135,S33G01N108,290552,1,0,1,0,0,0,0,4,5,5,7,2,5,2,3,0,0,4,5,0,14,11,3,4,6,1,0,1,2,2,0,5,1,50,1,13,0.78125,8.83392,248.179,88.0,20181214
13873,60136,S33G01N108,290750,0,1,4,0,0,0,0,7,7,7,7,3,4,0,0,0,0,2,2,2,38,28,3,3,6,1,0,0,0,2,3,1,1,50,6,14,1.0,0.0,549.047,88.0,20181214
13874,60138,S33G01N108,291011,2,0,8,0,0,0,0,2,13,3,18,5,1,4,4,0,0,1,1,1,23,25,1,10,2,2,0,1,5,1,1,0,0,50,9,11,0.27834,8.78735,1352.88,88.0,20181214
13875,60149,S33G01N108,291068,3,0,2,0,0,0,0,3,6,4,13,4,2,2,4,0,0,3,2,0,31,57,2,4,4,2,0,1,7,0,1,1,0,65,2,11,0.372629,16.8919,220.344,88.0,20181214
13876,60150,S33G01N108,291137,2,1,4,0,0,0,0,3,8,7,15,5,5,4,4,1,0,2,2,0,25,51,3,8,6,1,0,4,7,2,3,2,0,65,4,22,0.656325,9.63391,544.681,88.0,20181214
13877,60151,S33G01N108,291138,2,2,12,1,1,0,0,7,15,7,16,9,3,7,14,1,0,2,2,6,39,9,7,13,14,1,0,0,1,5,2,1,1,65,18,21,0.473827,6.85871,1618.39,88.0,20181214
13878,60153,S33G01N109,290100,3,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,2,3,0,16,7,0,2,0,0,0,0,1,1,0,1,1,10,0,0,0.0,42.8571,0.0,84.0,20181215
13879,60164,S33G01N109,290108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.0,0.0,0.0,84.0,20181215
13880,60156,S33G01N109,290524,5,4,8,2,2,0,0,11,19,11,19,6,3,2,4,0,0,1,0,7,33,10,10,12,20,1,0,0,0,3,3,0,0,10,15,24,0.578035,17.3853,1519.6,84.0,20181215
13881,60157,S33G01N109,290528,5,0,8,0,0,0,0,0,0,1,7,3,2,1,2,1,0,1,1,0,37,6,0,0,0,1,0,1,7,2,0,2,1,10,8,4,0.253807,33.6021,724.528,84.0,20181215
13882,60174,S33G01N109,291180,2,1,7,1,1,0,0,14,31,15,32,6,2,3,7,0,0,1,1,9,38,27,13,24,26,0,0,1,1,2,0,2,1,35,16,34,0.484607,5.11771,1398.18,84.0,20181215
13883,60188,S33G01N110,250067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.0,0.0,0.0,88.0,20181215
13884,60191,S33G01N110,290381,2,2,6,0,0,0,0,3,4,4,8,6,2,2,3,0,0,2,3,0,30,35,3,4,6,0,0,1,4,3,0,2,1,60,6,11,0.590129,13.9665,690.572,88.0,20181215
13885,60180,S33G01N110,290548,0,1,0,0,0,0,0,2,3,3,9,4,2,0,1,1,0,2,3,1,22,44,2,3,4,0,0,1,6,1,1,1,1,06,1,7,0.370763,0.0,154.839,88.0,20181215
13886,60181,S33G01N110,290549,0,1,6,0,0,0,0,3,3,4,6,0,3,0,0,0,0,3,3,1,18,30,3,3,6,0,0,1,3,2,1,2,1,06,7,9,0.75,0.0,1331.89,88.0,20181215
13887,60198,S33G01N110,291107,3,1,11,0,0,0,0,10,17,12,20,3,2,1,2,0,0,2,3,5,31,52,10,15,20,2,0,2,3,2,1,1,1,60,16,27,0.646552,11.592,1767.36,88.0,20181215
13888,60185,S33G01N110,291140,3,1,4,0,0,0,0,6,11,7,15,5,1,0,1,0,0,1,2,2,28,46,6,9,12,0,0,1,4,1,1,0,1,06,6,15,0.485751,15.4321,734.183,88.0,20181215
13889,60214,S33G01N111,290261,6,0,5,0,0,0,0,9,17,9,18,7,3,5,7,0,0,1,0,3,35,31,9,17,18,3,0,0,1,1,1,2,0,55,8,23,0.545541,21.3675,639.7,71.0,20181215
13890,60201,S33G01N111,290283,1,0,2,0,0,0,0,2,2,2,3,1,1,0,0,1,0,5,4,0,15,1,2,2,4,1,0,0,1,0,0,1,0,30,2,4,0.666667,25.0,378.246,71.0,20181215
13891,60216,S33G01N111,290407,3,0,1,0,0,0,0,6,9,6,13,4,2,7,7,0,0,3,3,3,31,58,5,7,10,1,0,0,4,1,2,0,1,55,4,19,0.590796,14.9402,355.37,71.0,20181215
13892,60221,S33G01N111,290784,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,29,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0.0,53.1915,1914.61,71.0,20181215
13893,60209,S33G01N111,291144,11,0,12,1,1,0,0,12,18,12,18,4,2,2,4,0,0,2,2,6,37,22,7,8,14,0,0,0,0,2,2,0,1,30,18,26,0.657895,33.5775,1368.06,71.0,20181215
13894,60226,S33G01N112,290483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,0,0,0.0,0.0,0.0,74.0,20181216
13895,60229,S33G01N112,290549,3,2,6,0,0,0,0,5,7,7,15,3,4,1,2,0,0,3,2,4,29,34,4,6,8,1,0,2,8,0,4,0,0,06,10,17,0.535264,15.8898,1001.13,74.0,20181216
13896,60244,S33G01N112,290750,2,1,4,2,2,0,0,8,13,8,13,3,1,2,3,0,0,2,2,3,34,54,7,10,14,1,0,0,0,2,0,1,1,50,7,18,0.628492,10.917,593.696,74.0,20181216
13897,60231,S33G01N112,290757,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,06,0,2,1.0,0.0,0.0,74.0,20181216
13898,60245,S33G01N112,290995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,11,36,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0.0,0.0,510.345,74.0,20181216
13899,60246,S33G01N112,291011,1,0,3,0,0,0,0,8,20,8,23,8,1,7,11,0,0,3,3,8,33,30,8,16,16,1,0,0,3,2,0,1,1,50,11,23,0.413075,3.24254,971.94,74.0,20181216
13900,60250,S33G01N113,290287,4,0,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,1,2,0,14,50,0,0,0,1,0,1,1,1,2,0,1,60,0,3,0.375,44.4444,0.0,59.0,20181216
13901,60262,S33G01N113,290380,6,0,1,0,0,0,0,2,4,2,6,3,1,2,2,1,0,3,2,1,14,24,2,3,4,0,0,0,2,1,1,0,0,65,2,6,0.436047,43.2277,327.778,59.0,20181216
13902,60251,S33G01N113,290381,3,0,3,0,0,0,0,4,4,9,11,3,4,2,2,0,0,3,3,1,29,56,4,4,8,0,0,5,7,3,2,2,1,60,4,25,1.05219,16.7785,315.367,59.0,20181216
13903,60258,S33G01N113,291107,1,2,9,0,0,1,0,9,20,10,23,7,3,3,4,3,0,2,2,4,35,23,7,16,14,6,1,1,3,3,1,2,1,60,13,24,0.484653,3.47705,867.075,59.0,20181216
13904,60270,S33G01N113,291137,1,0,6,0,0,0,0,7,13,12,21,3,4,1,1,1,0,2,3,2,32,30,6,8,12,0,0,5,8,2,1,3,1,65,8,30,0.699627,4.09165,580.923,59.0,20181216
13905,60271,S33G01N113,291138,1,1,8,0,0,0,0,7,14,7,14,2,2,1,4,0,0,2,2,5,27,30,7,13,14,3,0,0,0,4,0,2,1,65,13,15,0.475888,4.81696,1115.64,59.0,20181216
13906,60273,S33G01N114,290100,8,1,2,0,0,0,0,3,7,4,11,7,1,5,6,0,0,1,1,2,39,27,3,6,6,2,0,1,4,4,0,1,1,10,4,14,0.513196,31.2012,292.015,72.0,20181216
13907,60285,S33G01N114,290218,3,0,1,0,0,0,0,1,4,1,8,1,5,0,0,0,0,2,3,1,29,50,1,2,2,0,0,0,4,3,4,1,1,16,2,2,0.125,21.4286,193.073,72.0,20181216
13908,60292,S33G01N114,290518,1,0,13,1,1,0,0,9,13,9,14,2,0,4,6,0,0,2,3,5,34,3,7,10,14,3,0,0,1,2,0,0,1,16,18,22,0.661058,5.09165,1522.47,72.0,20181216
13909,60276,S33G01N114,290524,4,4,13,2,2,0,0,11,18,11,18,5,1,6,7,0,0,2,1,5,33,32,8,11,16,0,0,0,0,1,1,0,0,10,18,28,0.664137,15.3374,1545.92,72.0,20181216
13910,60277,S33G01N114,290528,3,0,4,0,0,0,0,0,1,4,9,6,0,0,1,1,0,2,2,1,22,7,0,1,0,2,0,4,8,1,0,0,1,10,5,12,0.635593,22.3214,651.093,72.0,20181216
13911,60304,S33G01N115,290518,3,0,12,0,0,0,0,6,13,6,14,4,3,4,4,0,0,2,3,10,33,21,6,12,12,3,0,0,1,4,3,0,1,16,22,16,0.507614,13.181,1715.14,65.0,20181218
13912,60316,S33G01N115,290552,1,0,2,0,0,0,0,1,2,1,2,0,4,0,0,0,0,4,3,0,13,4,1,2,2,0,0,0,0,1,3,1,0,50,2,2,0.5,25.0,397.959,65.0,20181218
13913,60317,S33G01N115,290750,0,3,3,0,0,0,0,1,7,1,7,8,1,9,16,0,0,4,5,4,25,37,1,6,2,0,0,0,0,2,0,1,1,50,7,11,0.391738,0.0,710.475,65.0,20181218
13914,60319,S33G01N115,291011,0,0,5,1,1,0,0,7,16,8,18,5,1,7,8,0,0,3,4,5,31,51,6,13,12,1,0,1,2,6,0,1,1,50,10,24,0.557621,0.0,816.327,65.0,20181218
13915,60307,S33G01N115,291213,3,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,1,1,1,8,45,1,1,2,0,0,0,0,0,0,2,1,16,1,2,1.0,75.0,297.143,65.0,20181218
13916,60320,S33G01N116,210074,5,0,3,0,0,0,0,0,0,2,3,2,2,0,0,0,0,3,3,0,24,59,0,0,0,1,0,2,3,2,0,2,0,10,3,6,1.0,50.0,341.027,71.0,20181218
13917,60337,S33G01N116,290407,1,0,5,0,0,0,0,1,7,3,9,3,0,1,2,0,0,3,4,0,28,8,1,4,2,3,0,2,2,1,0,0,1,55,5,9,0.455466,8.41751,504.739,71.0,20181218
13918,60325,S33G01N116,290524,4,0,9,0,0,0,0,7,16,7,16,4,1,2,2,0,0,1,1,3,28,15,4,8,8,2,0,0,0,3,0,1,0,10,12,16,0.473934,16.7504,1206.37,71.0,20181218
13919,60326,S33G01N116,290528,3,0,1,0,0,0,0,0,2,5,8,1,3,2,2,0,0,3,3,1,19,39,0,1,0,0,0,5,6,0,2,1,1,10,2,17,0.957207,25.2525,289.059,71.0,20181218
13920,60341,S33G01N116,290784,1,0,3,0,0,0,0,1,1,1,1,0,1,0,0,0,0,4,4,1,16,3,1,1,2,0,0,0,0,1,1,0,1,55,4,2,1.0,33.3333,707.788,71.0,20181218
13921,60356,S33G01N117,290106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0.0,0.0,0.0,79.0,20181219
13922,60360,S33G01N117,290491,3,0,2,0,0,0,0,3,3,5,6,2,4,0,0,0,0,4,5,2,30,31,1,1,2,0,0,2,3,1,3,1,1,70,4,12,1.0,30.0,414.2,79.0,20181219
13923,60349,S33G01N117,290782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,40,0,0,0,0,0,0,0,1,0,1,0,35,1,0,0.0,0.0,1185.0,79.0,20181219
13924,60365,S33G01N117,291008,7,0,1,0,0,0,0,4,9,4,11,1,3,0,1,0,0,4,4,2,26,29,4,8,8,4,0,0,2,2,1,2,1,70,3,8,0.34965,34.2466,357.961,79.0,20181219
13925,60353,S33G01N117,291180,3,3,11,0,0,0,0,12,23,12,23,5,2,7,8,0,0,1,2,5,31,44,10,20,20,0,0,0,0,2,1,1,1,35,16,31,0.584465,9.51777,1593.28,79.0,20181219
13926,60381,S33G01N118,290283,0,0,0,0,0,0,0,0,1,0,3,2,3,3,4,0,0,4,3,0,9,15,0,1,0,0,0,0,2,0,2,1,0,30,0,3,0.315126,0.0,0.0,64.0,20181219
13927,60372,S33G01N118,290548,1,0,0,0,0,0,0,2,3,2,3,1,1,0,0,0,0,1,2,0,10,59,2,3,4,0,0,0,0,1,1,0,1,06,0,4,0.666667,20.0,0.0,64.0,20181219
13928,60373,S33G01N118,290549,0,1,3,0,0,0,0,2,3,4,8,3,2,2,4,0,0,3,3,2,23,28,1,2,2,1,0,2,5,2,1,1,1,06,5,12,0.614754,0.0,545.455,64.0,20181219
13929,60390,S33G01N118,291144,6,0,5,1,1,0,0,11,16,11,18,7,0,5,6,0,0,1,1,4,36,50,11,15,22,1,0,0,2,1,0,0,1,30,9,27,0.65407,21.7077,625.52,64.0,20181219
13930,60406,S33G01N119,290380,6,0,6,0,0,0,0,3,7,4,8,5,1,4,6,0,0,4,3,1,23,9,3,5,6,1,0,1,1,0,0,1,0,65,7,13,0.610902,36.0577,907.127,75.0,20181220
13931,60396,S33G01N119,290434,4,0,3,0,0,0,0,0,1,0,2,0,3,0,0,0,0,3,3,0,13,20,0,0,0,0,0,0,1,3,1,2,0,16,3,0,0.0,44.4444,675.0,75.0,20181220
13932,60399,S33G01N119,290518,4,2,13,0,0,0,0,6,10,6,11,6,3,4,4,0,0,3,4,3,33,0,5,7,10,1,0,0,1,1,1,2,1,16,16,16,0.626959,22.5225,1454.55,75.0,20181220
13933,60414,S33G01N119,291137,1,0,4,0,0,0,0,2,8,5,16,1,1,1,2,0,0,2,2,0,27,34,0,3,0,4,0,3,8,1,1,0,0,65,4,14,0.414692,5.29661,435.308,75.0,20181220
13934,60415,S33G01N119,291138,2,4,11,1,1,0,0,10,14,10,14,3,3,1,3,0,0,3,3,1,32,26,9,13,18,2,0,0,0,3,3,0,1,65,12,21,0.685379,9.84252,1109.97,75.0,20181220
13935,60403,S33G01N119,291213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0,0.0,0.0,75.0,20181220
13936,60416,S33G01N120,210074,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,0,12,29,0,0,0,1,0,2,3,2,0,0,0,10,0,6,1.0,37.5,0.0,73.0,20181220
13937,60430,S33G01N120,290287,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,13,15,0,0,0,0,0,0,0,1,0,0,1,60,2,0,0.0,33.3333,440.755,73.0,20181220
13938,60431,S33G01N120,290381,9,1,3,0,0,0,0,2,6,5,14,5,1,4,7,0,0,1,1,2,39,19,2,4,4,2,0,3,8,3,1,0,1,60,5,17,0.497658,30.9491,371.344,73.0,20181220
13939,60421,S33G01N120,290524,2,1,8,1,1,0,0,5,8,5,8,1,0,2,2,0,0,2,2,3,24,14,3,4,6,0,0,0,0,3,0,0,0,10,11,12,0.675676,14.4092,1325.45,73.0,20181220
13940,60438,S33G01N120,291107,3,0,8,3,3,0,0,16,24,17,27,3,0,1,2,0,0,2,2,5,36,24,15,23,30,5,0,1,3,1,0,0,1,60,13,36,0.645624,9.41029,1042.86,73.0,20181220
13941,60452,S33G01N121,235070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0.0,0.0,0.0,70.0,20181221
13942,60445,S33G01N121,290536,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,2,1,1,6,48,0,0,0,1,0,0,0,1,0,0,0,30,1,2,0.378788,0.0,411.765,70.0,20181221
13943,60450,S33G01N121,291144,1,0,11,2,2,0,0,10,14,10,14,6,2,7,9,0,0,1,2,2,34,0,10,13,20,3,0,0,0,3,1,1,1,30,13,27,0.75167,4.55373,1070.59,70.0,20181221
13944,60462,S33G01N121,291180,1,0,7,0,0,0,0,8,12,8,12,3,2,2,5,0,0,2,3,6,30,29,7,10,14,0,0,0,0,2,2,0,1,35,13,18,0.633803,5.81395,1194.1,70.0,20181221
13945,60480,S33G01N122,290491,2,0,8,0,0,0,0,1,5,2,8,2,1,2,2,0,0,4,5,2,30,13,1,4,2,3,0,1,3,1,0,1,1,70,10,7,0.394144,16.835,1059.02,80.0,20181221
13946,60472,S33G01N122,290784,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,4,0,11,55,0,0,0,1,0,1,2,0,1,0,1,55,1,3,0.75,0.0,268.531,80.0,20181221
13947,60485,S33G01N122,291008,4,0,1,0,0,0,0,4,8,4,10,2,0,0,2,0,0,5,5,3,23,31,3,5,6,1,0,0,2,3,0,0,1,70,4,8,0.367647,22.3714,544.295,80.0,20181221
13948,60501,S33G01N123,290122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,26,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0.0,0.0,0.0,74.0,20181222
13949,60505,S33G01N123,290434,5,0,3,0,0,0,0,0,0,4,6,1,2,0,0,0,0,2,2,1,27,36,0,0,0,0,0,4,6,1,2,0,0,16,4,12,1.0,41.6667,428.986,74.0,20181222
13950,60490,S33G01N123,290483,6,0,3,0,0,0,0,2,8,6,18,1,3,0,0,0,0,1,1,0,31,46,2,6,4,4,0,4,10,0,0,3,1,06,3,16,0.444444,25.0,279.538,74.0,20181222
13951,60509,S33G01N123,290518,4,1,7,1,2,0,0,7,13,7,13,6,3,3,3,0,0,2,2,3,26,25,7,12,14,1,0,0,0,1,0,3,0,16,10,17,0.593575,20.7039,1120.5,74.0,20181222
13952,60492,S33G01N123,290549,2,1,1,0,0,0,0,1,2,2,4,0,2,0,0,0,0,2,2,2,14,33,1,2,2,1,0,1,2,0,0,2,0,06,3,5,0.625,33.3333,610.309,74.0,20181222
13953,60526,S33G01N124,290287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0.0,0.0,0.0,79.0,20181222
13954,60527,S33G01N124,290381,3,0,2,0,0,0,0,5,11,7,17,5,3,4,5,0,0,1,2,2,28,14,4,10,8,0,0,2,6,2,2,1,1,60,4,20,0.520833,12.3967,447.698,79.0,20181222
13955,60519,S33G01N124,290552,4,0,2,0,0,0,0,2,4,3,7,1,3,2,2,0,0,2,2,0,25,40,2,4,4,2,0,1,3,2,2,1,0,50,2,9,0.571066,28.8184,246.234,79.0,20181222
13956,60520,S33G01N124,290750,1,2,8,1,1,0,0,6,8,6,8,4,2,3,4,0,0,2,3,2,26,16,6,7,12,1,0,0,0,0,2,0,1,50,10,15,0.768443,9.29368,1203.05,79.0,20181222
13957,60522,S33G01N124,291011,0,1,14,1,1,0,0,4,9,4,10,11,4,10,14,0,0,3,4,2,25,24,4,9,8,2,0,0,1,4,0,4,1,50,16,18,0.556931,0.0,1990.55,79.0,20181222
13958,60534,S33G01N124,291107,0,0,8,0,0,0,0,2,8,2,8,3,3,0,0,1,0,2,3,4,18,16,2,6,4,1,0,0,0,3,3,0,1,60,12,4,0.25,0.0,2075.91,79.0,20181222
13959,60537,S33G01N125,290100,3,1,3,0,0,0,0,6,9,6,10,7,2,6,6,0,0,1,2,3,32,15,6,9,12,2,0,0,1,2,1,1,1,10,6,18,0.712025,17.0068,506.047,68.0,20181222
13960,60538,S33G01N125,290377,1,0,5,0,0,0,0,1,3,2,7,2,2,0,0,0,0,0,1,1,38,2,0,2,0,0,0,1,4,3,1,1,1,10,6,5,0.357143,9.09091,429.097,68.0,20181222
13961,60550,S33G01N125,290380,6,0,0,0,0,0,0,2,3,2,4,2,1,1,1,0,0,2,3,1,19,48,2,3,4,0,0,0,1,1,1,0,1,65,1,5,0.563063,52.4476,137.374,68.0,20181222
13962,60540,S33G01N125,290524,1,3,12,0,0,0,0,10,20,10,20,2,4,1,2,0,0,2,3,5,30,49,7,13,14,0,0,0,0,2,2,2,1,10,17,21,0.502874,4.1876,1500.49,68.0,20181222
13963,60556,S33G01N125,291001,1,0,4,0,0,0,0,6,9,6,9,2,4,0,0,0,0,4,4,0,28,11,2,3,4,1,0,0,0,3,1,3,1,65,4,12,0.666667,7.69231,386.044,68.0,20181222
13964,60559,S33G01N125,291138,1,3,6,0,0,0,0,2,11,2,11,3,0,1,2,0,0,2,3,2,26,36,2,11,4,1,0,0,0,1,0,0,1,65,8,5,0.210438,7.20461,818.045,68.0,20181222
13965,60577,S33G01N126,290758,0,0,2,0,0,0,0,3,3,4,6,0,0,0,0,0,0,3,3,1,18,57,3,3,6,1,0,1,3,1,0,0,0,60,3,9,0.75,0.0,474.934,75.0,20181223
